"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"217","3U74KRR67N0SS7ZFBNVOUBM0VABTN1","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:31 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:31 PDT 2019",NA,NA,"35H6S234SCFKM4GR1CWAD4QPFJI56A","A1XK5UV31RCAHC","Approved","Fri Aug 30 04:28:37 PDT 2019","Fri Aug 30 04:30:56 PDT 2019","Fri Sep 06 04:30:56 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",139,"58% (11/19)","58% (11/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",10,"Evaluation of sources of variation in record linkage through a factorial experimen","TR","SINGLE","UCLA","SINGLEAuthor","Survey Methodology","Belin","Author","{}","x",""
"218","3R15W654VE8PCR42I6LECE7O68CLQD","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:31 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:31 PDT 2019",NA,NA,"3WOKGM4L73VBG30U42CSD9GPJB20OA","A1YDP15X5T2VY9","Approved","Fri Aug 30 04:43:43 PDT 2019","Fri Aug 30 04:45:26 PDT 2019","Fri Sep 06 04:45:26 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",103,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",1,"Research note: The impact of incentives and three forms of postage on mail survey response rates","Richard","Frank","Pennsylvania State University","Pennsylvania State University","An Interdisciplinary Journal","Gitelson","Guadagnolo","{}","x",""
"219","3E24UO25Q0548UOFGPN8YQUR1C5O60","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"33PPO7FECXUVJ1QLIJNI8J4M1R9DII","A1JYF5ULFZS8L","Approved","Fri Aug 30 03:58:40 PDT 2019","Fri Aug 30 04:03:08 PDT 2019","Fri Sep 06 04:03:08 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",268,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",2,"The spatial effects of land use regulations a missing link in growth control evaluations","Eran","Single","Hebrew University of Jerusalem","{}","Journal of the American Planning Association","Feitelson","Author","{}","x",""
"220","3X4Q1O9UBI1NCU2KZZS044UNWNPO7Z","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:04 PDT 2019",NA,NA,"3NGMS9VZTNX87U2R8HCNTMUFY3VFFL","A3B2YRXL26RPVH","Approved","Tue Sep 03 11:10:33 PDT 2019","Tue Sep 03 11:13:38 PDT 2019","Tue Sep 10 11:13:38 PDT 2019","Tue Sep 10 11:13:56 PDT 2019","","",185,"100% (3/3)","100% (3/3)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",3,"Fractional factorial designs of two and three levels","Teruhiro","Single","Kobe University","{}","Discrete Mathematics","Shirakura","Author","{}","x",""
"221","3X4Q1O9UBI1NCU2KZZS044UNWNPO7Z","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:04 PDT 2019",NA,NA,"3SB5N7Y3O5JNOQJWGJZK807NSPAG02","A1XK5UV31RCAHC","Rejected","Fri Aug 30 04:32:28 PDT 2019","Fri Aug 30 04:33:55 PDT 2019","Fri Sep 06 04:33:55 PDT 2019","","Tue Sep 03 10:29:05 PDT 2019","did not meet requirements",87,"58% (11/19)","58% (11/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",3,"Fractional factorial designs of two and three levels","T","Single",NA,"N/A","Discrete Mathematics","Shirakura","Author","{}","","did not meet requirements"
"222","3NKW03WTLNM5NLG1MKSGLPO44FGQWB","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"38JBBYETQQP63056TPWYK0COWLA4EO","A3TG427HOFMVQU","Approved","Fri Aug 30 04:06:07 PDT 2019","Fri Aug 30 04:13:02 PDT 2019","Fri Sep 06 04:13:02 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",415,"36% (4/11)","36% (4/11)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",4,"A Factorial Model of Aggregate Spatio‐Temporal Behavior: Application to the Diurnal Cycle","Michael","Donald","University of California","University of Western Ontario","Geographical Analysis Volume 25, Issue 4","Goodchild","Janelle","{}","x",""
"223","3LG268AV39LBIM9AEZNA49R9TXDERK","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"378XPAWRUESXLUN9Y9WGIIWGHFAIA2","A18HC62T1SROBJ","Approved","Tue Sep 03 11:15:34 PDT 2019","Tue Sep 03 11:17:50 PDT 2019","Tue Sep 10 11:17:50 PDT 2019","Tue Sep 10 11:17:56 PDT 2019","","",136,"100% (2/2)","100% (2/2)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",5,"Modeling case management decision-making in a consolidated long-term care program","Catherine","{}","University of Stirling","{}","The Gerontologist","Hennessy","{}","{}","x",""
"224","3LG268AV39LBIM9AEZNA49R9TXDERK","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"3YMTUJH0DUV8SJN3JKLTJMCPZVZ4TG","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:41:49 PDT 2019","Fri Aug 30 04:42:59 PDT 2019","Fri Sep 06 04:42:59 PDT 2019","","Tue Sep 03 10:29:06 PDT 2019","did not meet requirements",70,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",5,"Modeling Case Management Decision-Making in a Consolidated Long-term Care Program","Catherine","Single","{}","{}","The Gerontologist","Hennessy","Author","there are no institutes","","did not meet requirements"
"225","3LCXHSGDLULNJ19NTONFUJW5FZWES8","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3JBT3HLQFAHQ3OILNW2Z88O1BNFZPG","ADITFV2RDLVZJ","Approved","Fri Aug 30 04:24:18 PDT 2019","Fri Aug 30 04:29:38 PDT 2019","Fri Sep 06 04:29:38 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",320,"83% (5/6)","83% (5/6)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",6,"A Survey of Natural Tooth Abutment Intrusion With Implant-Connected Fixed Ported Dentures","Carl","Stephen","Newport Harbor Academy of Dentistry","Baylor College of Dentistry","International Journal of Periodontics & Restorative Dentistry","Rieder","Parel","{}","x",""
"226","3ZZAYRN1I76AASZRC2V190M5LKGTOG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3F6KKYWMNDGNX21CFZ0ADR03NQ0ND5","A13T8GV5PDF82B","Approved","Fri Aug 30 03:10:36 PDT 2019","Fri Aug 30 03:12:15 PDT 2019","Fri Sep 06 03:12:15 PDT 2019","Tue Sep 03 10:29:05 PDT 2019","","",99,"100% (2/2)","100% (2/2)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",7,"An Hierarchical Approach to the Segmentation of Residential Demand: Theory and Application","E","Single","University of Jerusalem","Single Author","SAGE Journals","Feitelson","Author","{}","x",""
"227","3F6045TU7E3OJQM7C772LAQ4WER99I","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:04 PDT 2019",NA,NA,"3KV0LJBBH40BGUZHLZGU51S7X1IMRB","A1JYF5ULFZS8L","Rejected","Fri Aug 30 03:34:04 PDT 2019","Fri Aug 30 03:43:13 PDT 2019","Fri Sep 06 03:43:13 PDT 2019","","Tue Sep 03 10:29:05 PDT 2019","did not meet requirements",549,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",8,"The deserving poor","J.A.","single","University of Liverpool","{}","The Dimensions of Poverty:Public Perceptions of the Deserving Poor","will","Author","{}","","did not meet requirements"
"228","3F6045TU7E3OJQM7C772LAQ4WER99I","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:04 PDT 2019",NA,NA,"3YZ8UPK3VV1QN0F7C4HL7GAFBDICU6","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:13:07 PDT 2019","Tue Sep 03 11:13:15 PDT 2019","Tue Sep 10 11:13:15 PDT 2019","Tue Sep 10 11:13:56 PDT 2019","","",8,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",8,"asfasfasdf","fsdfsdf","gsdgsdgsdgs","sdgsdgsd","gsdgsdgsdgsdgds","sfsdfsd","sdfsdfsdf","gsdgsdgsd","gdsgsdg","","did not meet requirements"
"229","3M67TQBQQI32O9WC4DL2H51O2W99AX","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"3L0KT67Y8GVNBQO8JR4AP6KASDISYY","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:29:08 PDT 2019","Fri Aug 30 04:35:07 PDT 2019","Fri Sep 06 04:35:07 PDT 2019","","Tue Sep 03 10:29:06 PDT 2019","did not meet requirements",359,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",9,"factorial survey","Richard","Frankr","pennsylvania state university","pennsylvania state university","Research note: The impact of incentives and three forms of postage on mail survey response rates","Gitelson","Guadagnolo,","{}","","did not meet requirements"
"230","3M67TQBQQI32O9WC4DL2H51O2W99AX","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"3WQ3B2KGEAVR4YW3WGB6LUZ0IVI1BM","A21M8NC398R7BV","Approved","Tue Sep 03 10:36:15 PDT 2019","Tue Sep 03 10:40:39 PDT 2019","Tue Sep 10 10:40:39 PDT 2019","Tue Sep 10 10:40:56 PDT 2019","","",264,"100% (1/1)","100% (1/1)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",9,"Research note: The Impact of Incentives and Three Forms of Postage on Mail Survey Response Rates","Richard","Frank","Pennsylvania State University","Pennsylvania State University","Leisure Sciences An Interdisciplinary Journal","Gitelson","Guadagnolo","{}","x",""
"231","3511RHPADWTPOSJ2VLAEH4HT2UELRE","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3MHW492WW2S391GYUJL46YHAI7WVME","A2SL3JFI9CA0HE","Approved","Fri Aug 30 03:52:47 PDT 2019","Fri Aug 30 03:59:54 PDT 2019","Fri Sep 06 03:59:54 PDT 2019","Tue Sep 03 10:29:06 PDT 2019","","",427,"69% (9/13)","69% (9/13)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",10,"Research note: The impact of incentives and three forms of postage on mail survey response rates","Richard","Frank","Pennsylvania State University","Pennsylvania State University","Leisure Sciences","Gitelson","Guadagnolo","{}","x",""
"232","3ZQX1VYFTEKRC87394K6I4QI77VO8M","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"358010RM5G8E3DF28QNDHFX8PBJVX1","A1XK5UV31RCAHC","Approved","Fri Aug 30 04:43:06 PDT 2019","Fri Aug 30 04:45:42 PDT 2019","Fri Sep 06 04:45:42 PDT 2019","Tue Sep 03 10:29:06 PDT 2019","","",156,"58% (11/19)","58% (11/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",1,"Log‐linear models for survey data with non‐ignorable non‐response","R. L.","A. H.","Australian National University","Australian National University","Journal of the Royal Statistical Society: Series B (Methodological)","Chambers","Welsh","{}","x",""
"233","3H781YYV6UXOY1M2IOS54OSRHIAETX","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3TK8OJTYM309U4DBMZDWN2B5NCAPV7","ADITFV2RDLVZJ","Approved","Fri Aug 30 04:38:42 PDT 2019","Fri Aug 30 04:43:12 PDT 2019","Fri Sep 06 04:43:12 PDT 2019","Tue Sep 03 10:29:06 PDT 2019","","",270,"83% (5/6)","83% (5/6)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",2,"Using Focus Groups to Adapt Survey Instruments to New Populations: Experience from a Developing Country","Theodore","Santhat","College of Liberal Arts and Human Sciences","Mahidol University","Successful Focus Groups: Advancing the State of the Art","Fuller","Sermsri","{}","x",""
"234","37J05LC5AYYPSSCXAZ3HW0NXJ4IJD4","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3LBXNTKX0TAG662Z5PIHPX8BYJ09XZ","A2SL3JFI9CA0HE","Approved","Fri Aug 30 04:36:21 PDT 2019","Fri Aug 30 04:44:53 PDT 2019","Fri Sep 06 04:44:53 PDT 2019","Tue Sep 03 10:29:06 PDT 2019","","",512,"69% (9/13)","69% (9/13)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",3,"Sexual harassment on campus: Effects of professor gender on perception of sexually harassing behaviors","Michelle","Eileen","George MAson University","James Madison University","Sex Roles","Marks","Nelson","{}","x",""
"235","3T2EL38U0NZKCLLRWPO2N82BDHMQX4","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"38JBBYETQQP63056TPWYK0COXC74E4","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:08:09 PDT 2019","Tue Sep 03 11:08:18 PDT 2019","Tue Sep 10 11:08:18 PDT 2019","Tue Sep 10 11:08:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",4,"gsdgsdg","sdgsd","gsdgsdg","sdgsdgsd","gsdgds","sdgsdg","gsdgsdgsd","sdgsd","gsdgsdgsd","","did not meet requirements"
"236","3T2EL38U0NZKCLLRWPO2N82BDHMQX4","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:05 PDT 2019",NA,NA,"3OVR4I9USRYV03VB2GRYEH12FOVQ4J","A1YDP15X5T2VY9","Rejected","Fri Aug 30 03:38:31 PDT 2019","Fri Aug 30 03:41:01 PDT 2019","Fri Sep 06 03:41:01 PDT 2019","","Tue Sep 03 10:29:06 PDT 2019","did not meet requirements",150,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",4,"The School Work Culture Profile: A Factorial Analysis and Strategy.","William","Single","{}","{}","{}","Johnson","Author","there are no institution and Record Type: Non-Journal","","did not meet requirements"
"237","3S1WOPCJFH8UKYQX6UE12I5IJGJJEX","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:32 PDT 2019",NA,NA,"3UJ1CZ6IZJ4P92EO8PZDE9MHX8ES5I","A3TG427HOFMVQU","Approved","Fri Aug 30 04:26:04 PDT 2019","Fri Aug 30 04:32:28 PDT 2019","Fri Sep 06 04:32:28 PDT 2019","Tue Sep 03 10:29:06 PDT 2019","","",384,"36% (4/11)","36% (4/11)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",5,"Intergenerational relations: Gender, norms, and behavior (factorial survery)","Vern","W.Andrew","University of Southern California","Institute for spirituality and health (Houston,Texas 77054)","The changing contract across generations","Bengtson","Achenbraum","{}","x",""
"238","3MDWE879UIH77J14ARLYCGLUKEU9BS","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:32 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:06 PDT 2019",NA,NA,"3BF51CHDTXP1OME70PH2T0JO8GJH0H","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:20:37 PDT 2019","Tue Sep 03 11:20:46 PDT 2019","Tue Sep 10 11:20:46 PDT 2019","Tue Sep 10 11:20:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1993&as_yhi=1993""
",6,"hfdhdfhdfh","dfhfdhd","hdfhdf","hdfhdf","hdfh","dfhdfhd","fhdfhdf","hdfhdfhd","hfhdhdfh","","did not meet requirements"
